ClientID,Email,Téléphone,Pays,Âge,NuméroCarteCrédit,TypeClient,NombreAchats,MontantTotalAchats,DernierAchat,ProduitPréféré,CatégorieProduitPréféré,FréquenceAchatMensuel,PanierMoyen,ScoreFidélité,NombreRemboursements,MontantTotalRemboursé,AvisClient,AbonnementNewsletter,TypePaiementFavori,Bénéfice,Fidélité
f85b8e2b-d4a3-4564-a30c-2ce3b289c27e,kreynolds@example.org,***.***.****,Iran,"(70.0, 99.0]",****************,Particulier,7,1220.04,2023-04-02,step,Maison,7,174.29,65,3,212.41,Très mécontent,True,Virement,1007.63,Fort
895cf872-cf69-4727-b290-79b872f55245,ilarson@example.org,***-***-***-****x*****,Australia,"(70.0, 99.0]",****************,Entreprise,5,1681.71,2024-08-06,investment,Sport,3,336.34,13,2,162.07,Neutre,True,Virement,1519.64,Très faible
ee5556f4-2197-4386-ad7a-454bb35a8bd4,gregorymontes@example.net,***-***-***-****x*****,Algeria,"(17.999, 30.0]",*************,Entreprise,18,2582.26,2023-04-08,add,Alimentation,4,143.46,88,3,513.11,Très mécontent,True,Virement,2069.15,Très fort
6a8e2ef5-ac91-4442-b2cd-885bdb37cc32,megan07@example.org,+*-***-***-****x*****,Honduras,"(50.0, 70.0]",****************,Particulier,8,550.96,2023-02-17,section,Mode,3,68.87,4,1,43.78,Mécontent,True,Cryptomonnaie,507.18000000000006,Très faible
1dad44f5-33e2-4d72-a1f7-d9fe4b8eea73,elizabethanderson@example.org,**********,Saint Kitts and Nevis,"(50.0, 70.0]",****************,Particulier,11,4302.13,2023-02-17,more,Mode,8,391.1,20,0,0.0,Satisfait,False,Paypal,4302.13,Très faible
16fcb1d8-ce61-47ff-a2ee-02a238847027,dparker@example.org,***-***-***-****x*****,Oman,"(17.999, 30.0]",*************,Particulier,17,8057.84,2024-03-01,manager,Électronique,4,473.99,29,1,192.13,Très satisfait,True,Virement,7865.71,Faible
08669c53-1e1e-448a-9266-ead7690a4c67,trevor67@example.net,(***)***-****,Mauritius,"(30.0, 50.0]",***************,Particulier,9,2223.9,2024-07-27,able,Électronique,1,247.1,98,2,133.14,Neutre,True,Cryptomonnaie,2090.76,Très fort
81e49eac-e4c2-42f1-a5a9-42ce9e130b78,mhaas@example.org,***-***-***-****x****,Liechtenstein,"(50.0, 70.0]",****************,Particulier,3,771.41,2024-05-10,one,Maison,1,257.14,73,0,0.0,Satisfait,False,Virement,771.41,Fort
e1e69087-78c4-4d21-9b2b-e4e63f6038ec,morrisstacy@example.net,+*-***-***-****x*****,Ireland,"(70.0, 99.0]",************,Particulier,15,4842.48,2023-08-28,positive,Maison,7,322.83,27,0,0.0,Très mécontent,False,Carte bancaire,4842.48,Faible
2f013e0f-50f8-4043-b077-eb00592375ea,charles72@example.net,***-***-***-****x*****,Latvia,"(70.0, 99.0]",***************,Particulier,20,7608.35,2024-10-17,individual,Sport,0,380.42,70,4,270.64,Neutre,False,Carte bancaire,7337.71,Fort
8136c029-494c-42f3-86f5-f5330a9c8740,juan20@example.org,***-***-****,New Zealand,"(30.0, 50.0]",***************,Entreprise,14,6923.02,2023-10-26,nor,Alimentation,10,494.5,68,0,0.0,Très satisfait,True,Cryptomonnaie,6923.02,Fort
97ef1bcb-c0ff-445b-8da8-9b90183065ee,danielanderson@example.org,***-***-***-****x***,Hungary,"(30.0, 50.0]",****************,Entreprise,8,792.86,2023-11-05,other,Électronique,10,99.11,17,3,549.82,Neutre,True,Virement,243.03999999999996,Très faible
7b99a49f-f374-4a8e-9faf-4e73dfad13f8,amanda01@example.com,***.***.****x***,Tanzania,"(17.999, 30.0]",************,Entreprise,7,2490.88,2023-05-02,player,Sport,7,355.84,54,2,32.08,Neutre,True,Paypal,2458.8,Moyen
b266d0a8-6377-45fc-9f55-5ce24de509a6,christopher98@example.org,***-***-***-****,Ecuador,"(70.0, 99.0]",****************,Entreprise,15,841.0,2023-12-28,hit,Mode,3,56.07,89,5,431.42,Très mécontent,False,Cryptomonnaie,409.58,Très fort
0cc5e75d-7f7a-4841-a571-a5a56df607ca,dennisfox@example.org,***.***.****,United States of America,"(70.0, 99.0]",****************,Entreprise,16,4081.08,2023-06-23,either,Mode,0,255.07,49,3,361.39,Très satisfait,False,Cryptomonnaie,3719.69,Moyen
1904a895-0dc9-456d-8cac-477813e5d9d2,patriciadavis@example.org,***.***.****x*****,Bouvet Island (Bouvetoya),"(50.0, 70.0]",****************,Particulier,15,4708.06,2024-09-20,quality,Alimentation,4,313.87,5,4,461.34,Neutre,False,Carte bancaire,4246.72,Très faible
0ecb4dc7-baad-48c7-9955-f23a78b4529b,paige73@example.net,***.***.****,Maldives,"(30.0, 50.0]",****************,Entreprise,10,4422.23,2023-09-13,chance,Sport,4,442.22,72,3,531.2,Très mécontent,False,Carte bancaire,3891.0299999999997,Fort
54a8c781-394b-42c1-b82e-764c2972b4ba,pparker@example.com,***-***-***-****x*****,Bermuda,"(50.0, 70.0]",*******************,Particulier,7,2743.76,2024-12-04,shake,Maison,1,391.97,45,5,143.56,Très satisfait,True,Paypal,2600.2000000000003,Moyen
b5a60762-d5d0-4023-986f-79336a09e6d3,grace28@example.org,(***)***-****x****,Mauritania,"(17.999, 30.0]",****************,Entreprise,17,6665.24,2024-02-06,read,Alimentation,0,392.07,63,0,0.0,Très satisfait,False,Carte bancaire,6665.24,Fort
b36bc46f-f0e5-453d-a4bd-7dbebd41a7da,jmcconnell@example.com,***-***-****,Maldives,"(50.0, 70.0]",***************,Entreprise,10,1082.96,2023-05-27,as,Sport,9,108.3,39,4,96.92,Mécontent,False,Cryptomonnaie,986.0400000000001,Faible
7a27c006-9f5f-4c47-81c1-c6d8f122dcc9,rogersjade@example.net,***-***-***-****x****,Somalia,"(30.0, 50.0]",****************,Entreprise,16,4726.98,2023-10-09,usually,Maison,6,295.44,46,5,876.1,Mécontent,True,Virement,3850.8799999999997,Moyen
bacdf8a0-54a5-4257-bc85-4459ba95f412,vstafford@example.org,(***)***-****x****,Martinique,"(70.0, 99.0]",*************,Entreprise,10,4758.04,2024-07-10,as,Alimentation,3,475.8,38,0,0.0,Satisfait,True,Cryptomonnaie,4758.04,Faible
728f29e2-dc83-4035-98bf-25c93339c324,matthew90@example.net,(***)***-****x*****,Namibia,"(30.0, 50.0]",*************,Entreprise,2,309.56,2023-06-09,the,Sport,3,154.78,3,1,14.51,Satisfait,False,Carte bancaire,295.05,Très faible
b5a40478-60d8-4bf8-8169-c1515462126e,laura66@example.net,+*-***-***-****x****,Dominica,"(70.0, 99.0]",***************,Particulier,14,2642.04,2024-08-27,hope,Maison,1,188.72,1,2,118.45,Très satisfait,True,Virement,2523.59,Très faible
0d429352-b97f-4a33-bb23-fa1d6afb8c63,yjohnson@example.net,+*-***-***-****x****,Saint Kitts and Nevis,"(50.0, 70.0]",****************,Entreprise,13,2872.18,2024-03-03,lose,Électronique,10,220.94,19,4,379.5,Neutre,True,Carte bancaire,2492.68,Très faible
f4354ce7-e6d3-4c8b-bcd4-3997b1a3af1f,jeffreybridges@example.com,***-***-****,Cyprus,"(17.999, 30.0]",**************,Particulier,15,1145.3,2025-01-28,brother,Sport,4,76.35,12,5,630.68,Satisfait,False,Paypal,514.62,Très faible
477c0d26-518f-4236-ab29-f86261331ba2,xburns@example.net,**********,Turkey,"(70.0, 99.0]",************,Entreprise,4,1075.84,2023-07-27,represent,Alimentation,1,268.96,43,0,0.0,Satisfait,False,Carte bancaire,1075.84,Moyen
edf1a8bd-f4f0-4b33-8f32-65921b649ec9,vpratt@example.com,***-***-****,Western Sahara,"(30.0, 50.0]",***************,Entreprise,6,2363.41,2023-12-16,movie,Alimentation,6,393.9,68,2,235.54,Neutre,False,Virement,2127.87,Fort
ad487f8e-4d00-4adc-a82c-ec33613eeb96,bhayden@example.net,***-***-***-****x*****,Guatemala,"(70.0, 99.0]",***************,Particulier,12,5946.72,2023-07-11,change,Électronique,1,495.56,62,0,0.0,Très satisfait,False,Paypal,5946.72,Fort
c2842596-7a8a-443b-ace1-7b200b766243,justin39@example.net,(***)***-****x*****,Kenya,"(70.0, 99.0]",****************,Particulier,17,912.61,2024-03-05,clear,Électronique,5,53.68,53,4,460.08,Mécontent,True,Carte bancaire,452.53000000000003,Moyen
cf174200-a1e5-4b09-9e39-79e1c35a12ef,figueroawilliam@example.com,***-***-****x***,Dominican Republic,"(17.999, 30.0]",**************,Particulier,13,3369.24,2024-05-03,get,Alimentation,8,259.17,56,3,334.35,Très mécontent,False,Cryptomonnaie,3034.89,Moyen
c9e87d8c-21b5-403f-8c7b-b87c0014a9ea,jamiereynolds@example.net,***.***.****,Peru,"(50.0, 70.0]",**************,Particulier,17,1821.72,2024-01-17,development,Électronique,0,107.16,76,1,172.13,Très mécontent,False,Cryptomonnaie,1649.5900000000001,Fort
ca47d37b-f8d7-4a96-853e-65835d56f1cf,ejohnson@example.net,***-***-****x*****,Niger,"(30.0, 50.0]",***************,Particulier,10,2225.01,2024-09-02,boy,Électronique,9,222.5,56,5,511.3,Très mécontent,False,Cryptomonnaie,1713.7100000000003,Moyen
be7100b9-4bc8-41ca-9d02-a45af5142707,christopherbaker@example.net,**********,Central African Republic,"(30.0, 50.0]",**************,Entreprise,7,2232.51,2024-06-07,end,Alimentation,2,318.93,88,2,208.8,Satisfait,True,Paypal,2023.7100000000003,Très fort
5cebdb13-89c8-4010-8bf6-a9c8affd3594,teresa05@example.net,**********,Lebanon,"(70.0, 99.0]",*******************,Entreprise,17,3849.71,2024-07-06,seat,Sport,2,226.45,38,3,452.45,Satisfait,True,Virement,3397.26,Faible
d0c24fbd-5d70-4baf-bc9f-f35db7d1dfdc,aaronbrown@example.net,***-***-****,Cameroon,"(50.0, 70.0]",************,Particulier,18,2414.58,2024-08-05,who,Électronique,9,134.14,58,2,340.93,Satisfait,False,Virement,2073.65,Moyen
0bd68e78-1d6a-4cae-a2f4-410bdf4ec294,lnguyen@example.org,***.***.****x****,Thailand,"(30.0, 50.0]",****************,Particulier,1,381.72,2024-04-19,center,Électronique,10,381.72,13,5,247.97,Très satisfait,False,Cryptomonnaie,133.75000000000003,Très faible
b28b779b-57c4-4a2a-a085-a2ba02a7b890,greenchristine@example.com,***-***-***-****,Serbia,"(70.0, 99.0]",****************,Particulier,18,7588.86,2024-10-07,pull,Mode,2,421.6,56,5,219.3,Satisfait,False,Carte bancaire,7369.5599999999995,Moyen
aab44a96-ce9e-4f13-b302-be45cca7e066,rachelnewton@example.net,***.***.****,Bangladesh,"(50.0, 70.0]",************,Entreprise,19,8992.53,2023-12-12,know,Sport,9,473.29,41,0,0.0,Très satisfait,False,Virement,8992.53,Moyen
9dacb476-fe4e-456a-9491-c63c8c56c32a,erin74@example.net,***-***-***-****,Guadeloupe,"(30.0, 50.0]",****************,Particulier,11,3408.76,2023-05-07,total,Sport,5,309.89,81,0,0.0,Mécontent,True,Paypal,3408.76,Très fort
b6d9f218-2588-4fa5-aec8-656994548b93,andrewrice@example.com,(***)***-****x*****,Reunion,"(50.0, 70.0]",****************,Particulier,19,7563.53,2024-12-22,cold,Maison,5,398.08,85,3,526.65,Neutre,True,Carte bancaire,7036.88,Très fort
4cff1449-0d95-4b90-930a-cfbaebff1bd1,stephenjackson@example.org,+*-***-***-****x*****,Myanmar,"(30.0, 50.0]",*******************,Entreprise,5,2337.4,2023-03-12,student,Maison,5,467.48,46,1,76.91,Mécontent,False,Carte bancaire,2260.4900000000002,Moyen
66505d49-6512-4837-aff0-84b3802a4e79,tayala@example.org,***-***-***-****x*****,Belgium,"(17.999, 30.0]",*************,Particulier,11,5325.45,2023-03-07,miss,Électronique,10,484.13,83,5,995.98,Satisfait,False,Paypal,4329.469999999999,Très fort
16a6115a-7c60-40d9-b38e-900a6a773267,bondbrett@example.net,***.***.****,Slovenia,"(50.0, 70.0]",****************,Entreprise,16,4675.64,2024-01-26,drop,Maison,2,292.23,79,2,132.03,Neutre,True,Paypal,4543.610000000001,Fort
b0e3da63-1cfd-4824-98bf-204662f67e86,michaelwoods@example.com,+*-***-***-****x****,Cyprus,"(17.999, 30.0]",****************,Entreprise,2,423.15,2024-11-25,act,Mode,6,211.57,87,3,184.87,Très satisfait,False,Cryptomonnaie,238.27999999999997,Très fort
42e74c0d-527a-4351-853c-91330ab9f7a4,jstokes@example.net,+*-***-***-****x*****,Albania,"(17.999, 30.0]",****************,Entreprise,13,1073.77,2024-09-16,suggest,Sport,6,82.6,95,5,276.56,Très satisfait,True,Virement,797.21,Très fort
3e31e579-dd4d-446c-9184-13f47b77c5b1,ngoodwin@example.org,+*-***-***-****x*****,South Georgia and the South Sandwich Islands,"(30.0, 50.0]",****************,Particulier,9,1794.56,2024-01-12,national,Sport,8,199.4,58,0,0.0,Neutre,False,Carte bancaire,1794.56,Moyen
e30c0109-999e-46f3-ab82-681aa8aa29d7,vfrye@example.com,+*-***-***-****x*****,Turkmenistan,"(50.0, 70.0]",****************,Entreprise,13,2037.05,2024-05-29,base,Électronique,3,156.7,75,4,378.07,Très satisfait,False,Carte bancaire,1658.98,Fort
a96e6cd4-3218-41f5-aa42-9a87fbd950b0,victor11@example.org,**********,Slovakia (Slovak Republic),"(30.0, 50.0]",****************,Entreprise,20,5101.05,2023-10-15,control,Alimentation,5,255.05,68,4,566.18,Mécontent,False,Paypal,4534.87,Fort
7ba5dd85-c275-411f-b7b9-0a815314bdce,lisalewis@example.org,***-***-****x****,Liberia,"(30.0, 50.0]",***************,Particulier,11,1094.74,2023-09-07,author,Sport,8,99.52,56,3,147.53,Satisfait,False,Paypal,947.21,Moyen
aca2e0d2-78be-40dd-b132-a6d3d8db8f3e,dianaparks@example.net,***.***.****,Malaysia,"(70.0, 99.0]",****************,Particulier,19,1783.05,2023-06-16,share,Mode,6,93.84,68,2,40.11,Très mécontent,False,Paypal,1742.94,Fort
f9ad3670-0926-45e0-93a1-84f430d7170f,melissa47@example.com,(***)***-****,Haiti,"(30.0, 50.0]",****************,Entreprise,4,446.07,2023-10-25,stage,Sport,2,111.52,13,2,394.32,Mécontent,False,Virement,51.75,Très faible
ff3afe1b-9a03-42b8-ad48-8b20a988e188,bmullins@example.net,***-***-***-****x****,Reunion,"(30.0, 50.0]",**************,Entreprise,19,1596.22,2023-10-15,actually,Mode,8,84.01,64,1,22.46,Mécontent,False,Paypal,1573.76,Fort
6fe93f91-64dc-4d99-a490-391f8de41bb7,rlopez@example.com,(***)***-****x*****,Malaysia,"(70.0, 99.0]",****************,Particulier,5,1941.25,2024-02-08,tree,Mode,9,388.25,34,4,714.94,Neutre,False,Paypal,1226.31,Faible
2c0e16e6-2325-47f5-ae2c-b825405ea5b2,morrisjulie@example.net,***.***.****,Kenya,"(30.0, 50.0]",*************,Entreprise,8,781.1,2024-06-24,support,Maison,8,97.64,49,3,77.44,Mécontent,False,Virement,703.6600000000001,Moyen
19432683-af7a-4e1f-b536-ed44ef8d03ef,normanmichelle@example.net,(***)***-****x****,Indonesia,"(70.0, 99.0]",****************,Entreprise,14,2917.36,2023-06-01,fly,Mode,6,208.38,40,0,0.0,Satisfait,False,Cryptomonnaie,2917.36,Faible
6b381972-e943-4301-98a7-32ca2c570a59,kristy05@example.org,***-***-****,Maldives,"(50.0, 70.0]",***************,Entreprise,9,2117.55,2024-01-18,serious,Maison,8,235.28,64,1,50.07,Très mécontent,True,Carte bancaire,2067.48,Fort
e74c115c-2d92-451d-ba6f-346caef48364,cmitchell@example.net,***.***.****x****,Cameroon,"(30.0, 50.0]",***************,Particulier,12,1332.9,2024-05-17,book,Électronique,7,111.08,91,0,0.0,Très satisfait,False,Paypal,1332.9,Très fort
2c68abbf-f849-4437-8420-6d3ce665cf93,flowersgina@example.org,(***)***-****x***,Sudan,"(30.0, 50.0]",***************,Particulier,3,1193.85,2023-11-22,recent,Mode,0,397.95,69,4,423.23,Neutre,False,Cryptomonnaie,770.6199999999999,Fort
e27a1ce3-75e9-4ed9-9ac0-6bfc90cda650,jbarnes@example.net,(***)***-****x****,Nigeria,"(17.999, 30.0]",*******************,Entreprise,13,5096.86,2024-03-17,glass,Maison,2,392.07,41,4,695.03,Très satisfait,True,Paypal,4401.83,Moyen
afac6c4e-d1f2-4f78-a3f8-4e95681115cc,kathy44@example.net,**********,Singapore,"(70.0, 99.0]",***************,Entreprise,12,1371.21,2024-11-03,something,Maison,10,114.27,23,0,0.0,Très mécontent,True,Cryptomonnaie,1371.21,Faible
f10b7052-09c2-4343-9907-f1342f0b4080,cassandra51@example.net,(***)***-****x***,Morocco,"(50.0, 70.0]",****************,Particulier,5,868.91,2024-03-21,organization,Maison,2,173.78,74,4,619.95,Neutre,True,Paypal,248.95999999999992,Fort
0700551a-fc57-4571-8224-812b337bc921,dberry@example.net,+*-***-***-****x***,Northern Mariana Islands,"(70.0, 99.0]",************,Particulier,7,3316.61,2023-05-11,imagine,Électronique,4,473.8,96,3,432.29,Neutre,True,Paypal,2884.32,Très fort
793711bc-edda-49d1-a151-2be342b073ac,melissawashington@example.com,+*-***-***-****x*****,Bahamas,"(70.0, 99.0]",*******************,Particulier,20,3829.54,2023-07-05,focus,Sport,4,191.48,27,2,247.63,Mécontent,False,Cryptomonnaie,3581.91,Faible
78d26798-1522-4c62-aa47-b58f4ceb4970,morriscrystal@example.net,***.***.****x****,El Salvador,"(70.0, 99.0]",****************,Particulier,1,88.57,2023-02-19,energy,Électronique,3,88.57,91,1,5.59,Neutre,True,Carte bancaire,82.97999999999999,Très fort
82e29dd6-beb0-4127-ab59-be178719d8cb,hramos@example.com,(***)***-****,Jamaica,"(70.0, 99.0]",*************,Particulier,13,544.37,2024-09-15,article,Sport,8,41.87,41,5,379.15,Très satisfait,True,Paypal,165.22000000000003,Moyen
a73889a7-311f-47cc-9b58-0bf150c5e5f7,dorothy83@example.org,(***)***-****x****,Tanzania,"(50.0, 70.0]",***************,Entreprise,15,2877.6,2024-09-14,deal,Sport,10,191.84,74,2,235.84,Très mécontent,False,Cryptomonnaie,2641.7599999999998,Fort
6bca67ec-5213-431f-b319-fcb943296943,christy66@example.net,+*-***-***-****x****,Reunion,"(50.0, 70.0]",****************,Particulier,6,2547.36,2023-02-24,enough,Mode,2,424.56,91,2,30.02,Neutre,False,Virement,2517.34,Très fort
ff7c3584-1f8d-4438-b71e-d184a26861d4,christina89@example.com,***-***-***-****x****,Wallis and Futuna,"(70.0, 99.0]",****************,Entreprise,14,729.66,2023-12-30,simply,Alimentation,10,52.12,86,5,394.05,Mécontent,True,Paypal,335.60999999999996,Très fort
8fc775cd-bb7e-4c2a-8f44-28cd9ac9e3f1,denisehicks@example.com,(***)***-****,Iran,"(30.0, 50.0]",****************,Entreprise,18,8713.01,2024-12-27,student,Maison,3,484.06,41,4,786.78,Très mécontent,False,Paypal,7926.2300000000005,Moyen
6e44384f-d310-403d-bded-3d33d16b3c0c,iowens@example.org,***.***.****x***,Western Sahara,"(50.0, 70.0]",****************,Particulier,11,2832.44,2023-08-29,if,Sport,6,257.49,96,4,756.57,Neutre,True,Carte bancaire,2075.87,Très fort
2db5f295-89dc-4208-aa95-937cca27c100,tsimpson@example.org,+*-***-***-****,El Salvador,"(30.0, 50.0]",****************,Entreprise,13,4689.92,2024-08-30,feel,Électronique,4,360.76,5,0,0.0,Très mécontent,False,Cryptomonnaie,4689.92,Très faible
4c06cc99-4ca8-4645-ad9f-23764a9012f6,angela11@example.org,+*-***-***-****x***,Sweden,"(17.999, 30.0]",***************,Entreprise,13,5302.96,2024-05-21,nearly,Électronique,9,407.92,88,0,0.0,Mécontent,False,Virement,5302.96,Très fort
d16404a4-7e7c-470b-b773-8336927d6a00,gstone@example.com,***.***.****x****,Liberia,"(70.0, 99.0]",**************,Particulier,19,5315.03,2024-07-15,idea,Électronique,1,279.74,32,4,289.17,Mécontent,False,Carte bancaire,5025.86,Faible
0b67a3c0-3aa0-4a9d-8714-8cabe662e9f3,michelle49@example.net,+*-***-***-****x***,Serbia,"(50.0, 70.0]",*************,Entreprise,18,6866.78,2023-11-17,myself,Sport,8,381.49,28,1,35.11,Très satisfait,True,Cryptomonnaie,6831.67,Faible
ff6d96f6-8f83-484e-a08b-d8a29fa59e51,michelle57@example.com,***-***-****,Equatorial Guinea,"(70.0, 99.0]",****************,Particulier,14,3343.7,2024-02-16,risk,Alimentation,3,238.84,76,3,527.52,Neutre,False,Carte bancaire,2816.18,Fort
a3d309ab-8e4b-4bd7-8b2f-f8250f3ff629,batkinson@example.com,**********,Guinea,"(70.0, 99.0]",***********,Entreprise,11,2715.15,2023-10-31,outside,Alimentation,6,246.83,34,5,274.26,Très satisfait,True,Cryptomonnaie,2440.8900000000003,Faible
e69bd70a-2dc4-4d60-8971-9808622feff4,sierra12@example.org,***-***-***-****x*****,Guinea-Bissau,"(50.0, 70.0]",****************,Particulier,15,2593.34,2024-12-21,task,Électronique,7,172.89,56,0,0.0,Très satisfait,False,Virement,2593.34,Moyen
0347c3d9-1b79-4f7e-ad94-96bd024fcab1,wrightthomas@example.com,***-***-***-****x*****,Kuwait,"(30.0, 50.0]",****************,Particulier,16,1569.98,2024-03-09,still,Alimentation,9,98.12,51,0,0.0,Très satisfait,True,Virement,1569.98,Moyen
806e4dc6-c506-4b42-919c-0943fbb0b0dc,tjoseph@example.net,+*-***-***-****,Cameroon,"(17.999, 30.0]",*************,Entreprise,15,5780.81,2023-10-11,red,Mode,5,385.39,100,3,39.8,Satisfait,True,Virement,5741.01,Très fort
ce69c97a-98ea-4d5d-ab00-a20716052ab8,micheleramirez@example.net,+*-***-***-****x***,Korea,"(70.0, 99.0]",****************,Particulier,15,2845.19,2023-09-14,statement,Sport,4,189.68,38,3,137.3,Très mécontent,False,Cryptomonnaie,2707.89,Faible
88a223e5-11e6-47d8-b55d-10fed43aed92,keithmcdowell@example.net,***-***-***-****x*****,Qatar,"(30.0, 50.0]",************,Entreprise,8,746.61,2023-02-22,various,Sport,3,93.33,81,1,20.9,Très mécontent,False,Carte bancaire,725.71,Très fort
aa5f4400-aac6-4171-ad56-51c869417dc7,psmith@example.net,(***)***-****,Sierra Leone,"(70.0, 99.0]",*************,Entreprise,4,780.5,2025-01-27,measure,Électronique,8,195.12,78,1,54.41,Très satisfait,True,Virement,726.09,Fort
51deb4d6-edc6-42f0-8b50-273d392c2e2d,obartlett@example.com,+*-***-***-****x*****,Spain,"(30.0, 50.0]",****************,Particulier,18,851.09,2023-08-26,read,Alimentation,4,47.28,91,1,16.32,Très satisfait,True,Carte bancaire,834.77,Très fort
a7278a32-9c39-4454-8dc2-3b97920469b9,zsmith@example.com,***-***-****x***,Lao People's Democratic Republic,"(50.0, 70.0]",****************,Particulier,18,1431.18,2023-09-04,music,Maison,2,79.51,85,2,250.74,Mécontent,True,Virement,1180.44,Très fort
ecef1602-f8a4-44a7-a310-e6ee2a0879b0,duane18@example.org,+*-***-***-****x***,Guam,"(70.0, 99.0]",*******************,Entreprise,16,6919.9,2023-07-10,first,Sport,10,432.49,69,1,149.04,Très satisfait,True,Cryptomonnaie,6770.86,Fort
e9e63922-1ddf-4ddf-af12-37e0c454233f,nicholasdavis@example.net,***-***-***-****x*****,Ukraine,"(50.0, 70.0]",****************,Particulier,6,2610.81,2023-04-26,someone,Mode,3,435.13,83,4,467.37,Très satisfait,True,Carte bancaire,2143.44,Très fort
2ad236ef-c5af-4390-8de1-d42ed1042a92,lestercory@example.com,***-***-****,China,"(50.0, 70.0]",****************,Particulier,4,1082.18,2023-09-24,action,Mode,1,270.55,73,5,200.54,Très satisfait,False,Carte bancaire,881.6400000000001,Fort
